id;location_string;source;destination;source_zone;destination_zone;eco_rate;eco_min_rate;eco_min;eco_max;exp_rate;exp_min_rate;exp_min;exp_max;mod_of_trans
21199;DURCPT-Zone1-Zone1;DUR;CPT;Zone 1;Zone 1;0;0;3001;5000;A
21200;DURDUR-Zone1-Zone1;DUR;DUR;Zone 1;Zone 1;1.25;300;3001;5000;A
21201;DURELS-Zone1-Zone1;DUR;ELS;Zone 1;Zone 1;0;0;3001;5000;A
21202;DURGRG-Zone1-Zone1;DUR;GRG;Zone 1;Zone 1;0;0;3001;5000;A
21203;DURJNB-Zone1-Zone1;DUR;JNB;Zone 1;Zone 1;0;0;3001;5000;A
21204;DURKIM-Zone1-Zone1;DUR;KIM;Zone 1;Zone 1;0;0;3001;5000;A
21205;DURKLD-Zone1-Zone1;DUR;KLD;Zone 1;Zone 1;0;0;3001;5000;A
21206;DURNLP-Zone1-Zone1;DUR;NLP;Zone 1;Zone 1;0;0;3001;5000;A
21207;DURPLZ-Zone1-Zone1;DUR;PLZ;Zone 1;Zone 1;0;0;3001;5000;A
21208;DURPTG-Zone1-Zone1;DUR;PTG;Zone 1;Zone 1;0;0;3001;5000;A
21209;ELSBFN-Zone1-Zone1;ELS;BFN;Zone 1;Zone 1;0;0;3001;5000;A
21210;ELSCPT-Zone1-Zone1;ELS;CPT;Zone 1;Zone 1;0;0;3001;5000;A
21211;ELSDUR-Zone1-Zone1;ELS;DUR;Zone 1;Zone 1;0;0;3001;5000;A
21212;ELSELS-Zone1-Zone1;ELS;ELS;Zone 1;Zone 1;0;0;3001;5000;A
21213;ELSGRG-Zone1-Zone1;ELS;GRG;Zone 1;Zone 1;0;0;3001;5000;A
21214;ELSJNB-Zone1-Zone1;ELS;JNB;Zone 1;Zone 1;0;0;3001;5000;A
21215;ELSKIM-Zone1-Zone1;ELS;KIM;Zone 1;Zone 1;0;0;3001;5000;A
21216;ELSKLD-Zone1-Zone1;ELS;KLD;Zone 1;Zone 1;0;0;3001;5000;A
21217;ELSNLP-Zone1-Zone1;ELS;NLP;Zone 1;Zone 1;0;0;3001;5000;A
21218;ELSPLZ-Zone1-Zone1;ELS;PLZ;Zone 1;Zone 1;0;0;3001;5000;A
21219;ELSPTG-Zone1-Zone1;ELS;PTG;Zone 1;Zone 1;0;0;3001;5000;A
21220;GRGBFN-Zone1-Zone1;GRG;BFN;Zone 1;Zone 1;0;0;3001;5000;A
21221;GRGCPT-Zone1-Zone1;GRG;CPT;Zone 1;Zone 1;0;0;3001;5000;A
21222;GRGDUR-Zone1-Zone1;GRG;DUR;Zone 1;Zone 1;0;0;3001;5000;A
21223;GRGELS-Zone1-Zone1;GRG;ELS;Zone 1;Zone 1;0;0;3001;5000;A
21224;GRGGRG-Zone1-Zone1;GRG;GRG;Zone 1;Zone 1;0;0;3001;5000;A
21225;GRGJNB-Zone1-Zone1;GRG;JNB;Zone 1;Zone 1;0;0;3001;5000;A
21226;GRGKIM-Zone1-Zone1;GRG;KIM;Zone 1;Zone 1;0;0;3001;5000;A
21227;GRGKLD-Zone1-Zone1;GRG;KLD;Zone 1;Zone 1;0;0;3001;5000;A
21228;GRGNLP-Zone1-Zone1;GRG;NLP;Zone 1;Zone 1;0;0;3001;5000;A
21229;GRGPLZ-Zone1-Zone1;GRG;PLZ;Zone 1;Zone 1;0;0;3001;5000;A
21230;GRGPTG-Zone1-Zone1;GRG;PTG;Zone 1;Zone 1;0;0;3001;5000;A
21231;JNBBFN-Zone1-Zone1;JNB;BFN;Zone 1;Zone 1;0;0;3001;5000;A
21232;JNBCPT-Zone1-Zone1;JNB;CPT;Zone 1;Zone 1;0;0;3001;5000;A
21233;JNBDUR-Zone1-Zone1;JNB;DUR;Zone 1;Zone 1;0;0;3001;5000;A
21234;JNBELS-Zone1-Zone1;JNB;ELS;Zone 1;Zone 1;0;0;3001;5000;A
21235;JNBGRG-Zone1-Zone1;JNB;GRG;Zone 1;Zone 1;0;0;3001;5000;A
21236;JNBJNB-Zone1-Zone1;JNB;JNB;Zone 1;Zone 1;1.25;300;3001;5000;A
21237;JNBKIM-Zone1-Zone1;JNB;KIM;Zone 1;Zone 1;0;0;3001;5000;A
21238;JNBKLD-Zone1-Zone1;JNB;KLD;Zone 1;Zone 1;0;0;3001;5000;A
21239;JNBNLP-Zone1-Zone1;JNB;NLP;Zone 1;Zone 1;0;0;3001;5000;A
21240;JNBPLZ-Zone1-Zone1;JNB;PLZ;Zone 1;Zone 1;0;0;3001;5000;A
21241;JNBPTG-Zone1-Zone1;JNB;PTG;Zone 1;Zone 1;0;0;3001;5000;A
21242;KIMBFN-Zone1-Zone1;KIM;BFN;Zone 1;Zone 1;0;0;3001;5000;A
21243;KIMCPT-Zone1-Zone1;KIM;CPT;Zone 1;Zone 1;0;0;3001;5000;A
21244;KIMDUR-Zone1-Zone1;KIM;DUR;Zone 1;Zone 1;0;0;3001;5000;A
21245;KIMELS-Zone1-Zone1;KIM;ELS;Zone 1;Zone 1;0;0;3001;5000;A
21246;KIMGRG-Zone1-Zone1;KIM;GRG;Zone 1;Zone 1;0;0;3001;5000;A
21247;KIMJNB-Zone1-Zone1;KIM;JNB;Zone 1;Zone 1;0;0;3001;5000;A
21248;KIMKIM-Zone1-Zone1;KIM;KIM;Zone 1;Zone 1;0;0;3001;5000;A
21249;KIMKLD-Zone1-Zone1;KIM;KLD;Zone 1;Zone 1;0;0;3001;5000;A
21250;KIMNLP-Zone1-Zone1;KIM;NLP;Zone 1;Zone 1;0;0;3001;5000;A
21251;KIMPLZ-Zone1-Zone1;KIM;PLZ;Zone 1;Zone 1;0;0;3001;5000;A
21252;KIMPTG-Zone1-Zone1;KIM;PTG;Zone 1;Zone 1;0;0;3001;5000;A
21253;KLDBFN-Zone1-Zone1;KLD;BFN;Zone 1;Zone 1;0;0;3001;5000;A
21254;KLDCPT-Zone1-Zone1;KLD;CPT;Zone 1;Zone 1;0;0;3001;5000;A
21255;KLDDUR-Zone1-Zone1;KLD;DUR;Zone 1;Zone 1;0;0;3001;5000;A
21256;KLDELS-Zone1-Zone1;KLD;ELS;Zone 1;Zone 1;0;0;3001;5000;A
21257;KLDGRG-Zone1-Zone1;KLD;GRG;Zone 1;Zone 1;0;0;3001;5000;A
21258;KLDJNB-Zone1-Zone1;KLD;JNB;Zone 1;Zone 1;0;0;3001;5000;A
21259;KLDKIM-Zone1-Zone1;KLD;KIM;Zone 1;Zone 1;0;0;3001;5000;A
21260;KLDKLD-Zone1-Zone1;KLD;KLD;Zone 1;Zone 1;0;0;3001;5000;A
21261;KLDNLP-Zone1-Zone1;KLD;NLP;Zone 1;Zone 1;0;0;3001;5000;A
21262;KLDPLZ-Zone1-Zone1;KLD;PLZ;Zone 1;Zone 1;0;0;3001;5000;A
21263;KLDPTG-Zone1-Zone1;KLD;PTG;Zone 1;Zone 1;0;0;3001;5000;A
21264;NLPBFN-Zone1-Zone1;NLP;BFN;Zone 1;Zone 1;0;0;3001;5000;A
21265;NLPCPT-Zone1-Zone1;NLP;CPT;Zone 1;Zone 1;0;0;3001;5000;A
21266;NLPDUR-Zone1-Zone1;NLP;DUR;Zone 1;Zone 1;0;0;3001;5000;A
21267;NLPELS-Zone1-Zone1;NLP;ELS;Zone 1;Zone 1;0;0;3001;5000;A
21268;NLPGRG-Zone1-Zone1;NLP;GRG;Zone 1;Zone 1;0;0;3001;5000;A
21269;NLPJNB-Zone1-Zone1;NLP;JNB;Zone 1;Zone 1;0;0;3001;5000;A
21270;NLPKIM-Zone1-Zone1;NLP;KIM;Zone 1;Zone 1;0;0;3001;5000;A
21271;NLPKLD-Zone1-Zone1;NLP;KLD;Zone 1;Zone 1;0;0;3001;5000;A
21272;NLPNLP-Zone1-Zone1;NLP;NLP;Zone 1;Zone 1;0;0;3001;5000;A
21273;NLPPLZ-Zone1-Zone1;NLP;PLZ;Zone 1;Zone 1;0;0;3001;5000;A
21274;NLPPTG-Zone1-Zone1;NLP;PTG;Zone 1;Zone 1;0;0;3001;5000;A
21275;PLZBFN-Zone1-Zone1;PLZ;BFN;Zone 1;Zone 1;0;0;3001;5000;A
21276;PLZCPT-Zone1-Zone1;PLZ;CPT;Zone 1;Zone 1;0;0;3001;5000;A
21277;PLZDUR-Zone1-Zone1;PLZ;DUR;Zone 1;Zone 1;0;0;3001;5000;A
21278;PLZELS-Zone1-Zone1;PLZ;ELS;Zone 1;Zone 1;0;0;3001;5000;A
21279;PLZGRG-Zone1-Zone1;PLZ;GRG;Zone 1;Zone 1;0;0;3001;5000;A
21280;PLZJNB-Zone1-Zone1;PLZ;JNB;Zone 1;Zone 1;0;0;3001;5000;A
21281;PLZKIM-Zone1-Zone1;PLZ;KIM;Zone 1;Zone 1;0;0;3001;5000;A
21282;PLZKLD-Zone1-Zone1;PLZ;KLD;Zone 1;Zone 1;0;0;3001;5000;A
21283;PLZNLP-Zone1-Zone1;PLZ;NLP;Zone 1;Zone 1;0;0;3001;5000;A
21284;PLZPLZ-Zone1-Zone1;PLZ;PLZ;Zone 1;Zone 1;1.25;300;3001;5000;A
21285;PLZPTG-Zone1-Zone1;PLZ;PTG;Zone 1;Zone 1;0;0;3001;5000;A
21286;PTGBFN-Zone1-Zone1;PTG;BFN;Zone 1;Zone 1;0;0;3001;5000;A
21287;PTGCPT-Zone1-Zone1;PTG;CPT;Zone 1;Zone 1;0;0;3001;5000;A
21288;PTGDUR-Zone1-Zone1;PTG;DUR;Zone 1;Zone 1;0;0;3001;5000;A
21289;PTGELS-Zone1-Zone1;PTG;ELS;Zone 1;Zone 1;0;0;3001;5000;A
21290;PTGGRG-Zone1-Zone1;PTG;GRG;Zone 1;Zone 1;0;0;3001;5000;A
21291;PTGJNB-Zone1-Zone1;PTG;JNB;Zone 1;Zone 1;0;0;3001;5000;A
21292;PTGKIM-Zone1-Zone1;PTG;KIM;Zone 1;Zone 1;0;0;3001;5000;A
21293;PTGKLD-Zone1-Zone1;PTG;KLD;Zone 1;Zone 1;0;0;3001;5000;A
21294;PTGNLP-Zone1-Zone1;PTG;NLP;Zone 1;Zone 1;0;0;3001;5000;A
21295;PTGPLZ-Zone1-Zone1;PTG;PLZ;Zone 1;Zone 1;0;0;3001;5000;A
21296;PTGPTG-Zone1-Zone1;PTG;PTG;Zone 1;Zone 1;0;0;3001;5000;A
21297;BFNBFN-Zone2-Zone1;BFN;BFN;Zone 2;Zone 1;0;100;3001;5000;A
21298;BFNCPT-Zone2-Zone1;BFN;CPT;Zone 2;Zone 1;0;100;3001;5000;A
21299;BFNDUR-Zone2-Zone1;BFN;DUR;Zone 2;Zone 1;0;100;3001;5000;A
21300;BFNELS-Zone2-Zone1;BFN;ELS;Zone 2;Zone 1;0;100;3001;5000;A
21301;BFNGRG-Zone2-Zone1;BFN;GRG;Zone 2;Zone 1;0;100;3001;5000;A
21302;BFNJNB-Zone2-Zone1;BFN;JNB;Zone 2;Zone 1;0;100;3001;5000;A
21303;BFNKIM-Zone2-Zone1;BFN;KIM;Zone 2;Zone 1;0;100;3001;5000;A
21304;BFNKLD-Zone2-Zone1;BFN;KLD;Zone 2;Zone 1;0;100;3001;5000;A
21305;BFNNLP-Zone2-Zone1;BFN;NLP;Zone 2;Zone 1;0;100;3001;5000;A
21306;BFNPLZ-Zone2-Zone1;BFN;PLZ;Zone 2;Zone 1;0;100;3001;5000;A
21307;BFNPTG-Zone2-Zone1;BFN;PTG;Zone 2;Zone 1;0;100;3001;5000;A
21308;CPTBFN-Zone2-Zone1;CPT;BFN;Zone 2;Zone 1;0;100;3001;5000;A
21309;CPTCPT-Zone2-Zone1;CPT;CPT;Zone 2;Zone 1;1.65;400;3001;5000;A
21310;CPTDUR-Zone2-Zone1;CPT;DUR;Zone 2;Zone 1;0;100;3001;5000;A
21311;CPTELS-Zone2-Zone1;CPT;ELS;Zone 2;Zone 1;0;100;3001;5000;A
21312;CPTGRG-Zone2-Zone1;CPT;GRG;Zone 2;Zone 1;0;100;3001;5000;A
21313;CPTJNB-Zone2-Zone1;CPT;JNB;Zone 2;Zone 1;0;100;3001;5000;A
21314;CPTKIM-Zone2-Zone1;CPT;KIM;Zone 2;Zone 1;0;100;3001;5000;A
21315;CPTKLD-Zone2-Zone1;CPT;KLD;Zone 2;Zone 1;0;100;3001;5000;A
21316;CPTNLP-Zone2-Zone1;CPT;NLP;Zone 2;Zone 1;0;100;3001;5000;A
21317;CPTPLZ-Zone2-Zone1;CPT;PLZ;Zone 2;Zone 1;0;100;3001;5000;A
21318;CPTPTG-Zone2-Zone1;CPT;PTG;Zone 2;Zone 1;0;100;3001;5000;A
21319;DURBFN-Zone2-Zone1;DUR;BFN;Zone 2;Zone 1;0;100;3001;5000;A
21320;DURCPT-Zone2-Zone1;DUR;CPT;Zone 2;Zone 1;0;100;3001;5000;A
21321;DURDUR-Zone2-Zone1;DUR;DUR;Zone 2;Zone 1;1.65;400;3001;5000;A
21322;DURELS-Zone2-Zone1;DUR;ELS;Zone 2;Zone 1;0;100;3001;5000;A
21323;DURGRG-Zone2-Zone1;DUR;GRG;Zone 2;Zone 1;0;100;3001;5000;A
21324;DURJNB-Zone2-Zone1;DUR;JNB;Zone 2;Zone 1;0;100;3001;5000;A
21325;DURKIM-Zone2-Zone1;DUR;KIM;Zone 2;Zone 1;0;100;3001;5000;A
21326;DURKLD-Zone2-Zone1;DUR;KLD;Zone 2;Zone 1;0;100;3001;5000;A
21327;DURNLP-Zone2-Zone1;DUR;NLP;Zone 2;Zone 1;0;100;3001;5000;A
21328;DURPLZ-Zone2-Zone1;DUR;PLZ;Zone 2;Zone 1;0;100;3001;5000;A
21329;DURPTG-Zone2-Zone1;DUR;PTG;Zone 2;Zone 1;0;100;3001;5000;A
21330;ELSBFN-Zone2-Zone1;ELS;BFN;Zone 2;Zone 1;0;100;3001;5000;A
21331;ELSCPT-Zone2-Zone1;ELS;CPT;Zone 2;Zone 1;0;100;3001;5000;A
21332;ELSDUR-Zone2-Zone1;ELS;DUR;Zone 2;Zone 1;0;100;3001;5000;A
21333;ELSELS-Zone2-Zone1;ELS;ELS;Zone 2;Zone 1;0;100;3001;5000;A
21334;ELSGRG-Zone2-Zone1;ELS;GRG;Zone 2;Zone 1;0;100;3001;5000;A
21335;ELSJNB-Zone2-Zone1;ELS;JNB;Zone 2;Zone 1;0;100;3001;5000;A
21336;ELSKIM-Zone2-Zone1;ELS;KIM;Zone 2;Zone 1;0;100;3001;5000;A
21337;ELSKLD-Zone2-Zone1;ELS;KLD;Zone 2;Zone 1;0;100;3001;5000;A
21338;ELSNLP-Zone2-Zone1;ELS;NLP;Zone 2;Zone 1;0;100;3001;5000;A
21339;ELSPLZ-Zone2-Zone1;ELS;PLZ;Zone 2;Zone 1;0;100;3001;5000;A
21340;ELSPTG-Zone2-Zone1;ELS;PTG;Zone 2;Zone 1;0;100;3001;5000;A
21341;GRGBFN-Zone2-Zone1;GRG;BFN;Zone 2;Zone 1;0;100;3001;5000;A
21342;GRGCPT-Zone2-Zone1;GRG;CPT;Zone 2;Zone 1;0;100;3001;5000;A
21343;GRGDUR-Zone2-Zone1;GRG;DUR;Zone 2;Zone 1;0;100;3001;5000;A
21344;GRGELS-Zone2-Zone1;GRG;ELS;Zone 2;Zone 1;0;100;3001;5000;A
21345;GRGGRG-Zone2-Zone1;GRG;GRG;Zone 2;Zone 1;0;100;3001;5000;A
21346;GRGJNB-Zone2-Zone1;GRG;JNB;Zone 2;Zone 1;0;100;3001;5000;A
21347;GRGKIM-Zone2-Zone1;GRG;KIM;Zone 2;Zone 1;0;100;3001;5000;A
21348;GRGKLD-Zone2-Zone1;GRG;KLD;Zone 2;Zone 1;0;100;3001;5000;A
21349;GRGNLP-Zone2-Zone1;GRG;NLP;Zone 2;Zone 1;0;100;3001;5000;A
21350;GRGPLZ-Zone2-Zone1;GRG;PLZ;Zone 2;Zone 1;0;100;3001;5000;A
21351;GRGPTG-Zone2-Zone1;GRG;PTG;Zone 2;Zone 1;0;100;3001;5000;A
21352;JNBBFN-Zone2-Zone1;JNB;BFN;Zone 2;Zone 1;0;100;3001;5000;A
21353;JNBCPT-Zone2-Zone1;JNB;CPT;Zone 2;Zone 1;0;100;3001;5000;A
21354;JNBDUR-Zone2-Zone1;JNB;DUR;Zone 2;Zone 1;0;100;3001;5000;A
21355;JNBELS-Zone2-Zone1;JNB;ELS;Zone 2;Zone 1;0;100;3001;5000;A
21356;JNBGRG-Zone2-Zone1;JNB;GRG;Zone 2;Zone 1;0;100;3001;5000;A
21357;JNBJNB-Zone2-Zone1;JNB;JNB;Zone 2;Zone 1;1.65;400;3001;5000;A
21358;JNBKIM-Zone2-Zone1;JNB;KIM;Zone 2;Zone 1;0;100;3001;5000;A
21359;JNBKLD-Zone2-Zone1;JNB;KLD;Zone 2;Zone 1;0;100;3001;5000;A
21360;JNBNLP-Zone2-Zone1;JNB;NLP;Zone 2;Zone 1;0;100;3001;5000;A
21361;JNBPLZ-Zone2-Zone1;JNB;PLZ;Zone 2;Zone 1;0;100;3001;5000;A
21362;JNBPTG-Zone2-Zone1;JNB;PTG;Zone 2;Zone 1;0;100;3001;5000;A
21363;KIMBFN-Zone2-Zone1;KIM;BFN;Zone 2;Zone 1;0;100;3001;5000;A
21364;KIMCPT-Zone2-Zone1;KIM;CPT;Zone 2;Zone 1;0;100;3001;5000;A
21365;KIMDUR-Zone2-Zone1;KIM;DUR;Zone 2;Zone 1;0;100;3001;5000;A
21366;KIMELS-Zone2-Zone1;KIM;ELS;Zone 2;Zone 1;0;100;3001;5000;A
21367;KIMGRG-Zone2-Zone1;KIM;GRG;Zone 2;Zone 1;0;100;3001;5000;A
21368;KIMJNB-Zone2-Zone1;KIM;JNB;Zone 2;Zone 1;0;100;3001;5000;A
21369;KIMKIM-Zone2-Zone1;KIM;KIM;Zone 2;Zone 1;0;100;3001;5000;A
21370;KIMKLD-Zone2-Zone1;KIM;KLD;Zone 2;Zone 1;0;100;3001;5000;A
21371;KIMNLP-Zone2-Zone1;KIM;NLP;Zone 2;Zone 1;0;100;3001;5000;A
21372;KIMPLZ-Zone2-Zone1;KIM;PLZ;Zone 2;Zone 1;0;100;3001;5000;A
21373;KIMPTG-Zone2-Zone1;KIM;PTG;Zone 2;Zone 1;0;100;3001;5000;A
21374;KLDBFN-Zone2-Zone1;KLD;BFN;Zone 2;Zone 1;0;100;3001;5000;A
21375;KLDCPT-Zone2-Zone1;KLD;CPT;Zone 2;Zone 1;0;100;3001;5000;A
21376;KLDDUR-Zone2-Zone1;KLD;DUR;Zone 2;Zone 1;0;100;3001;5000;A
21377;KLDELS-Zone2-Zone1;KLD;ELS;Zone 2;Zone 1;0;100;3001;5000;A
21378;KLDGRG-Zone2-Zone1;KLD;GRG;Zone 2;Zone 1;0;100;3001;5000;A
21379;KLDJNB-Zone2-Zone1;KLD;JNB;Zone 2;Zone 1;0;100;3001;5000;A
21380;KLDKIM-Zone2-Zone1;KLD;KIM;Zone 2;Zone 1;0;100;3001;5000;A
21381;KLDKLD-Zone2-Zone1;KLD;KLD;Zone 2;Zone 1;0;100;3001;5000;A
21382;KLDNLP-Zone2-Zone1;KLD;NLP;Zone 2;Zone 1;0;100;3001;5000;A
21383;KLDPLZ-Zone2-Zone1;KLD;PLZ;Zone 2;Zone 1;0;100;3001;5000;A
21384;KLDPTG-Zone2-Zone1;KLD;PTG;Zone 2;Zone 1;0;100;3001;5000;A
21385;NLPBFN-Zone2-Zone1;NLP;BFN;Zone 2;Zone 1;0;100;3001;5000;A
21386;NLPCPT-Zone2-Zone1;NLP;CPT;Zone 2;Zone 1;0;100;3001;5000;A
21387;NLPDUR-Zone2-Zone1;NLP;DUR;Zone 2;Zone 1;0;100;3001;5000;A
21388;NLPELS-Zone2-Zone1;NLP;ELS;Zone 2;Zone 1;0;100;3001;5000;A
21389;NLPGRG-Zone2-Zone1;NLP;GRG;Zone 2;Zone 1;0;100;3001;5000;A
21390;NLPJNB-Zone2-Zone1;NLP;JNB;Zone 2;Zone 1;0;100;3001;5000;A
21391;NLPKIM-Zone2-Zone1;NLP;KIM;Zone 2;Zone 1;0;100;3001;5000;A
21392;NLPKLD-Zone2-Zone1;NLP;KLD;Zone 2;Zone 1;0;100;3001;5000;A
21393;NLPNLP-Zone2-Zone1;NLP;NLP;Zone 2;Zone 1;0;100;3001;5000;A
21394;NLPPLZ-Zone2-Zone1;NLP;PLZ;Zone 2;Zone 1;0;100;3001;5000;A
21395;NLPPTG-Zone2-Zone1;NLP;PTG;Zone 2;Zone 1;0;100;3001;5000;A
21396;PLZBFN-Zone2-Zone1;PLZ;BFN;Zone 2;Zone 1;0;100;3001;5000;A
21397;PLZCPT-Zone2-Zone1;PLZ;CPT;Zone 2;Zone 1;0;100;3001;5000;A
21398;PLZDUR-Zone2-Zone1;PLZ;DUR;Zone 2;Zone 1;0;100;3001;5000;A
21399;PLZELS-Zone2-Zone1;PLZ;ELS;Zone 2;Zone 1;0;100;3001;5000;A
21400;PLZGRG-Zone2-Zone1;PLZ;GRG;Zone 2;Zone 1;0;100;3001;5000;A
21401;PLZJNB-Zone2-Zone1;PLZ;JNB;Zone 2;Zone 1;0;100;3001;5000;A
21402;PLZKIM-Zone2-Zone1;PLZ;KIM;Zone 2;Zone 1;0;100;3001;5000;A
21403;PLZKLD-Zone2-Zone1;PLZ;KLD;Zone 2;Zone 1;0;100;3001;5000;A
21404;PLZNLP-Zone2-Zone1;PLZ;NLP;Zone 2;Zone 1;0;100;3001;5000;A
21405;PLZPLZ-Zone2-Zone1;PLZ;PLZ;Zone 2;Zone 1;1.65;400;3001;5000;A
21406;PLZPTG-Zone2-Zone1;PLZ;PTG;Zone 2;Zone 1;0;100;3001;5000;A
21407;PTGBFN-Zone2-Zone1;PTG;BFN;Zone 2;Zone 1;0;100;3001;5000;A
21408;PTGCPT-Zone2-Zone1;PTG;CPT;Zone 2;Zone 1;0;100;3001;5000;A
21409;PTGDUR-Zone2-Zone1;PTG;DUR;Zone 2;Zone 1;0;100;3001;5000;A
21410;PTGELS-Zone2-Zone1;PTG;ELS;Zone 2;Zone 1;0;100;3001;5000;A
21411;PTGGRG-Zone2-Zone1;PTG;GRG;Zone 2;Zone 1;0;100;3001;5000;A
21412;PTGJNB-Zone2-Zone1;PTG;JNB;Zone 2;Zone 1;0;100;3001;5000;A
21413;PTGKIM-Zone2-Zone1;PTG;KIM;Zone 2;Zone 1;0;100;3001;5000;A
21414;PTGKLD-Zone2-Zone1;PTG;KLD;Zone 2;Zone 1;0;100;3001;5000;A
21415;PTGNLP-Zone2-Zone1;PTG;NLP;Zone 2;Zone 1;0;100;3001;5000;A
21416;PTGPLZ-Zone2-Zone1;PTG;PLZ;Zone 2;Zone 1;0;100;3001;5000;A
21417;PTGPTG-Zone2-Zone1;PTG;PTG;Zone 2;Zone 1;0;100;3001;5000;A
21418;BFNBFN-Zone3-Zone1;BFN;BFN;Zone 3;Zone 1;0;250;3001;5000;A
21419;BFNCPT-Zone3-Zone1;BFN;CPT;Zone 3;Zone 1;0;250;3001;5000;A
21420;BFNDUR-Zone3-Zone1;BFN;DUR;Zone 3;Zone 1;0;250;3001;5000;A
21421;BFNELS-Zone3-Zone1;BFN;ELS;Zone 3;Zone 1;0;250;3001;5000;A
21422;BFNGRG-Zone3-Zone1;BFN;GRG;Zone 3;Zone 1;0;250;3001;5000;A
21423;BFNJNB-Zone3-Zone1;BFN;JNB;Zone 3;Zone 1;0;250;3001;5000;A
21424;BFNKIM-Zone3-Zone1;BFN;KIM;Zone 3;Zone 1;0;250;3001;5000;A
21425;BFNKLD-Zone3-Zone1;BFN;KLD;Zone 3;Zone 1;0;250;3001;5000;A
21426;BFNNLP-Zone3-Zone1;BFN;NLP;Zone 3;Zone 1;0;250;3001;5000;A
21427;BFNPLZ-Zone3-Zone1;BFN;PLZ;Zone 3;Zone 1;0;250;3001;5000;A
21428;BFNPTG-Zone3-Zone1;BFN;PTG;Zone 3;Zone 1;0;250;3001;5000;A
21429;CPTBFN-Zone3-Zone1;CPT;BFN;Zone 3;Zone 1;0;250;3001;5000;A
21430;CPTCPT-Zone3-Zone1;CPT;CPT;Zone 3;Zone 1;1.89;550;3001;5000;A
21431;CPTDUR-Zone3-Zone1;CPT;DUR;Zone 3;Zone 1;0;250;3001;5000;A
21432;CPTELS-Zone3-Zone1;CPT;ELS;Zone 3;Zone 1;0;250;3001;5000;A
21433;CPTGRG-Zone3-Zone1;CPT;GRG;Zone 3;Zone 1;0;250;3001;5000;A
21434;CPTJNB-Zone3-Zone1;CPT;JNB;Zone 3;Zone 1;0;250;3001;5000;A
21435;CPTKIM-Zone3-Zone1;CPT;KIM;Zone 3;Zone 1;0;250;3001;5000;A
21436;CPTKLD-Zone3-Zone1;CPT;KLD;Zone 3;Zone 1;0;250;3001;5000;A
21437;CPTNLP-Zone3-Zone1;CPT;NLP;Zone 3;Zone 1;0;250;3001;5000;A
21438;CPTPLZ-Zone3-Zone1;CPT;PLZ;Zone 3;Zone 1;0;250;3001;5000;A
21439;CPTPTG-Zone3-Zone1;CPT;PTG;Zone 3;Zone 1;0;250;3001;5000;A
21440;DURBFN-Zone3-Zone1;DUR;BFN;Zone 3;Zone 1;0;250;3001;5000;A
21441;DURCPT-Zone3-Zone1;DUR;CPT;Zone 3;Zone 1;0;250;3001;5000;A
21442;DURDUR-Zone3-Zone1;DUR;DUR;Zone 3;Zone 1;1.89;550;3001;5000;A
21443;DURELS-Zone3-Zone1;DUR;ELS;Zone 3;Zone 1;0;250;3001;5000;A
21444;DURGRG-Zone3-Zone1;DUR;GRG;Zone 3;Zone 1;0;250;3001;5000;A
21445;DURJNB-Zone3-Zone1;DUR;JNB;Zone 3;Zone 1;0;250;3001;5000;A
21446;DURKIM-Zone3-Zone1;DUR;KIM;Zone 3;Zone 1;0;250;3001;5000;A
21447;DURKLD-Zone3-Zone1;DUR;KLD;Zone 3;Zone 1;0;250;3001;5000;A
21448;DURNLP-Zone3-Zone1;DUR;NLP;Zone 3;Zone 1;0;250;3001;5000;A
21449;DURPLZ-Zone3-Zone1;DUR;PLZ;Zone 3;Zone 1;0;250;3001;5000;A
21450;DURPTG-Zone3-Zone1;DUR;PTG;Zone 3;Zone 1;0;250;3001;5000;A
21451;ELSBFN-Zone3-Zone1;ELS;BFN;Zone 3;Zone 1;0;250;3001;5000;A
21452;ELSCPT-Zone3-Zone1;ELS;CPT;Zone 3;Zone 1;0;250;3001;5000;A
21453;ELSDUR-Zone3-Zone1;ELS;DUR;Zone 3;Zone 1;0;250;3001;5000;A
21454;ELSELS-Zone3-Zone1;ELS;ELS;Zone 3;Zone 1;0;250;3001;5000;A
21455;ELSGRG-Zone3-Zone1;ELS;GRG;Zone 3;Zone 1;0;250;3001;5000;A
21456;ELSJNB-Zone3-Zone1;ELS;JNB;Zone 3;Zone 1;0;250;3001;5000;A
21457;ELSKIM-Zone3-Zone1;ELS;KIM;Zone 3;Zone 1;0;250;3001;5000;A
21458;ELSKLD-Zone3-Zone1;ELS;KLD;Zone 3;Zone 1;0;250;3001;5000;A
21459;ELSNLP-Zone3-Zone1;ELS;NLP;Zone 3;Zone 1;0;250;3001;5000;A
21460;ELSPLZ-Zone3-Zone1;ELS;PLZ;Zone 3;Zone 1;0;250;3001;5000;A
21461;ELSPTG-Zone3-Zone1;ELS;PTG;Zone 3;Zone 1;0;250;3001;5000;A
21462;GRGBFN-Zone3-Zone1;GRG;BFN;Zone 3;Zone 1;0;250;3001;5000;A
21463;GRGCPT-Zone3-Zone1;GRG;CPT;Zone 3;Zone 1;0;250;3001;5000;A
21464;GRGDUR-Zone3-Zone1;GRG;DUR;Zone 3;Zone 1;0;250;3001;5000;A
21465;GRGELS-Zone3-Zone1;GRG;ELS;Zone 3;Zone 1;0;250;3001;5000;A
